# Name of benchmark/experiment: FILLET Experiment 1a (warm start, au)
# Model: AVALON (Albedo-feedback Variable Axial-tilt Latitudinal Outgoing-Net EBM)
# Ice line definition: latitude where annual-mean surface temperature crosses -10.0 °C
# Ice-free convention: NMaxLand=NMinLand=NMaxSea=NMinSea=90; SMaxLand=SMinLand=SMaxSea=SMinSea=-90
# Case Inst Obl XCO2 Tglob IceLineNMaxLand IceLineNMinLand IceLineNMaxSea IceLineNMinSea IceLineSMaxLand IceLineSMinLand IceLineSMaxSea IceLineSMinSea Diff OLRglob
27 1.0519395134779752 10.0 280.0 305.2887120399848 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 274.27742407996953
28 1.0254766864284568 10.0 280.0 301.839633466463 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 267.3792669329261
29 1.0 10.0 280.0 298.07505109030143 90.0 77.83045665700186 90.0 77.83045665700186 -77.83045665700186 -90.0 -77.83045665700186 -90.0 0.5 259.8501021806029
30 0.9754610577655846 10.0 280.0 294.3265857467077 90.0 72.75700252390558 90.0 72.75700252390558 -72.75700252390558 -90.0 -72.75700252390558 -90.0 0.5 252.35317149341543
31 0.9518143961927424 10.0 280.0 290.62042189617495 90.0 68.84130700058387 90.0 68.84130700058387 -68.84130700058387 -90.0 -68.84130700058387 -90.0 0.5 244.94084379234988
32 0.9290172739149366 10.0 280.0 286.1832439902183 90.0 62.578228140751904 90.0 62.578228140751904 -62.578228140751904 -90.0 -62.578228140751904 -90.0 0.5 236.06648798043665
33 0.9070294784580498 10.0 280.0 281.66477199712097 90.0 57.425982177408926 90.0 57.425982177408926 -57.425982177408926 -90.0 -57.425982177408926 -90.0 0.5 227.02954399424206
34 0.8858131487889274 10.0 280.0 276.1037556883634 90.0 50.83050677816714 90.0 50.83050677816714 -50.83050677816714 -90.0 -50.83050677816714 -90.0 0.5 215.9075113767268
35 0.8653326122228233 10.0 280.0 269.26901806027394 90.0 43.266542547246864 90.0 43.266542547246864 -43.266542547246864 -90.0 -43.266542547246864 -90.0 0.5 202.23803612054795
36 0.8455542343770645 10.0 280.0 225.1785984267755 90.0 0.0 90.0 0.0 0.0 -90.0 0.0 -90.0 0.5 114.05719685355105
37 0.8264462809917354 10.0 280.0 223.88987626492144 90.0 0.0 90.0 0.0 0.0 -90.0 0.0 -90.0 0.5 111.47975252984294
